application_id,candidate_id,job_id,source_id,source_name_raw,application_date,application_status,last_stage,rejection_reason,withdrawal_date,salary_expectation_eur,data_processing_consent
APP007111,CAN14038,JOB0355,SRC004,Employee Referral,2025-07-27,Rejected,Application,Minimum requirements not met,,86000.0,True
APP007112,CAN05468,JOB0418,SRC006,Federal Employment Agency,2025-11-04,Withdrawn,Interview,,2025-12-09,84000.0,True
APP007113,CAN10576,JOB0410,SRC002,LinkedIn,2024-08-23,Rejected,Application,Minimum requirements not met,,82000.0,True
APP007114,CAN07134,JOB0013,SRC007,University Event,2025-05-23,Rejected,Application,Minimum requirements not met,,103000.0,True
APP007115,CAN01580,JOB0168,SRC003,Indeed,2024-08-16,Rejected,Interview,Team fit,,75000.0,True
APP007116,CAN02825,JOB0357,SRC003,Indeed,2024-03-22,Rejected,Screening,Skills mismatch,,80500.0,True
APP007117,CAN08143,JOB0184,SRC006,Federal Employment Agency,2024-02-27,Rejected,Application,Minimum requirements not met,,109500.0,True
APP007118,CAN00436,JOB0093,SRC004,employee referral,2024-02-06,Rejected,Interview,Position cancelled,,50500.0,True
APP007119,CAN04092,JOB0158,SRC003,Indeed.de,2024-09-17,Rejected,Screening,Experience mismatch,,50500.0,True
APP007120,CAN10561,JOB0164,SRC004,Employee Referral,2025-09-30,Rejected,Interview,Team fit,,83500.0,True
APP007121,CAN04818,JOB0038,SRC002,LinkedIn,2025-11-03,Rejected,Application,Minimum requirements not met,,102500.0,True
APP007122,CAN13350,JOB0112,SRC004,Employee Referral,2024-05-29,Rejected,Interview,Position already filled,,96500.0,True
APP007123,CAN02347,JOB0391,SRC005,Recruiting Agency,2025-07-13,Rejected,Application,Minimum requirements not met,,90500.0,False
APP007124,CAN03018,JOB0102,SRC003,Indeed,2025-06-16,Rejected,Application,Minimum requirements not met,,95500.0,True
APP007125,CAN09071,JOB0388,SRC004,Employee Referral,2025-01-28,Rejected,Screening,Skills mismatch,,72500.0,True
APP007126,CAN03524,JOB0112,SRC002,LINKEDIN,2024-07-01,Rejected,Screening,Skills mismatch,,91000.0,True
APP007127,CAN14874,JOB0357,SRC003,Indeed,2024-04-05,Rejected,Application,Minimum requirements not met,,64000.0,True
APP007128,CAN10911,JOB0008,SRC002,LinkedIn,2025-09-06,Rejected,Application,Minimum requirements not met,,56500.0,True
APP007129,CAN10624,JOB0292,SRC001,Careers Page,2024-10-30,Rejected,Application,Minimum requirements not met,,73000.0,True
APP007130,CAN00274,JOB0042,SRC001,Career Page,2025-08-08,Rejected,Application,Minimum requirements not met,,58000.0,True
APP007131,CAN05394,JOB0366,SRC002,LinkedIn,2024-08-25,Rejected,Application,Minimum requirements not met,,51500.0,True
APP007132,CAN13294,JOB0137,SRC002,LinkedIn,2025-01-06,Rejected,Screening,Experience mismatch,,94500.0,True
APP007133,CAN08583,JOB0075,SRC001,Career Page,2024-10-19,Rejected,Screening,Experience mismatch,,82500.0,True
APP007134,CAN11204,JOB0074,SRC006,Federal Employment Agency,2025-12-10,Rejected,Interview,Technical skills,,84500.0,True
APP007135,CAN07895,JOB0174,SRC001,Career Page,2025-03-12,Rejected,Application,Minimum requirements not met,,,True
APP007136,CAN06142,JOB0107,SRC006,Federal Employment Agency,2024-08-29,Rejected,Application,Minimum requirements not met,,78000.0,True
APP007137,CAN07081,JOB0021,SRC005,Recruiting Agency,2024-08-04,Hired,Hired,Minimum requirements not met,,73500.0,True
APP007138,CAN08990,JOB0132,SRC005,Recruiting Agency,2024-11-12,Rejected,Application,Minimum requirements not met,,73500.0,True
APP007139,CAN07625,JOB0325,SRC001,Career Page,2025-01-02,Rejected,Application,Minimum requirements not met,,124000.0,True
APP007140,CAN10877,JOB0374,SRC004,Employee Referral,2024-03-25,Rejected,Interview,Team fit,,51000.0,True
APP007141,CAN10595,JOB0028,SRC004,employee referral,2025-10-12,Rejected,Application,Minimum requirements not met,,52500.0,True
APP007142,CAN01459,JOB0002,SRC004,Employee Referral,2025-06-01,Rejected,Interview,Interview evaluation,,58500.0,True
APP007143,CAN06419,JOB0113,SRC002,LinkedIn,2024-10-26,Rejected,Application,Minimum requirements not met,,61500.0,True
APP007144,CAN12277,JOB0008,SRC002,LinkedIn,2025-08-16,Rejected,Application,Minimum requirements not met,,44500.0,True
APP007145,CAN09381,JOB0331,SRC002,LinkedIn,2025-08-15,Hired,Hired,Minimum requirements not met,,55000.0,True
APP007146,CAN12403,JOB0132,SRC006,Federal Employment Agency,2024-12-21,Rejected,Interview,Position cancelled,,68500.0,True
APP007147,CAN04505,JOB0027,SRC001,Career Page,2025-02-05,Rejected,Application,Minimum requirements not met,,91000.0,True
APP007148,CAN00441,JOB0135,SRC001,Career Page,2024-09-07,Rejected,Screening,Location,,85500.0,True
APP007149,CAN05602,JOB0094,SRC001,Career Page,2024-02-25,Rejected,Screening,Location,,76500.0,True
APP007150,CAN00944,JOB0285,SRC003,indeed,2024-10-24,Rejected,Application,Minimum requirements not met,,65000.0,True
APP007151,CAN12922,JOB0104,SRC006,Federal Employment Agency,2025-06-22,Rejected,Application,Minimum requirements not met,,53000.0,True
APP007152,CAN07942,JOB0283,SRC006,Federal Employment Agency,2024-02-19,Rejected,Interview,Technical skills,,66500.0,True
APP007153,CAN05827,JOB0237,SRC007,University Event,2024-01-22,Rejected,Interview,Interview evaluation,,59500.0,True
APP007154,CAN04422,JOB0205,SRC006,Federal Employment Agency,2025-04-17,Rejected,Screening,Skills mismatch,,77000.0,True
APP007155,CAN11060,JOB0275,SRC004,Employee Referral,2025-05-10,Rejected,Interview,Interview evaluation,,92000.0,True
APP007156,CAN13545,JOB0416,SRC002,LinkedIn,2025-04-27,Rejected,Application,Minimum requirements not met,,102000.0,True
APP007157,CAN14496,JOB0265,SRC001,Career Page,2024-12-26,Rejected,Application,Minimum requirements not met,,83500.0,True
APP007158,CAN05087,JOB0371,SRC003,Indeed,2025-01-09,Rejected,Application,Minimum requirements not met,,73500.0,True
APP007159,CAN13599,JOB0185,SRC004,Employee Referral,2025-02-21,Rejected,Application,Minimum requirements not met,,92500.0,True
APP007160,CAN04625,JOB0277,SRC002,LinkedIn,2025-04-06,Rejected,Screening,Salary expectations,,106000.0,True
APP007161,CAN03231,JOB0397,SRC002,LinkedIn,2025-02-20,Rejected,Application,Minimum requirements not met,,84000.0,True
APP007162,CAN14853,JOB0252,SRC002,LinkedIn,2025-01-20,Offer declined,Offer,,,58500.0,True
APP007163,CAN10042,JOB0306,SRC003,Indeed,2024-12-08,Rejected,Application,Minimum requirements not met,,52500.0,True
APP007164,CAN01955,JOB0060,SRC001,Career Page,2024-12-30,Rejected,Application,Minimum requirements not met,,76000.0,True
APP007165,CAN04854,JOB0324,SRC002,LinkedIn,2025-03-19,Rejected,Application,Minimum requirements not met,,92500.0,True
APP007166,CAN05568,JOB0111,SRC001,Careers Page,2024-10-11,Rejected,Interview,Technical skills,,81000.0,True
APP007167,CAN10256,JOB0357,SRC007,University Event,2024-03-05,Withdrawn,Interview,,2024-03-22,66000.0,True
APP007168,CAN05111,JOB0127,SRC001,Career Page,2024-11-02,Rejected,Screening,Experience mismatch,,91500.0,True
APP007169,CAN11529,JOB0014,SRC003,Indeed.de,2025-10-30,Rejected,Application,Minimum requirements not met,,82500.0,True
APP007170,CAN11199,JOB0255,SRC004,Employee Referral,2025-03-13,Hired,Hired,Minimum requirements not met,,92000.0,True
APP007171,CAN04963,JOB0069,SRC001,Career Page,2024-11-27,Rejected,Screening,Salary expectations,,61500.0,True
APP007172,CAN07325,JOB0399,SRC001,Career Page,2025-07-13,Rejected,Interview,Team fit,,66000.0,True
APP007173,CAN08050,JOB0276,SRC002,LinkedIn,2024-09-22,Rejected,Interview,Interview evaluation,,51500.0,True
APP007174,CAN10711,JOB0072,SRC005,Recruiting Agency,2025-03-01,Rejected,Screening,Experience mismatch,,54000.0,True
APP007175,CAN05335,JOB0160,SRC001,Career Page,2025-09-04,Rejected,Application,Minimum requirements not met,,76500.0,True
APP007176,CAN12743,JOB0050,SRC003,indeed,2025-09-24,Rejected,Application,Minimum requirements not met,,97000.0,True
APP007177,CAN06539,JOB0392,SRC002,LinkedIn,2025-03-27,Rejected,Application,Minimum requirements not met,,,True
APP007178,CAN05502,JOB0094,SRC002,LinkedIn,2024-05-10,Rejected,Application,Minimum requirements not met,,68000.0,True
APP007179,CAN08719,JOB0316,SRC004,Employee Referral,2024-11-02,Rejected,Interview,Experience mismatch,,60500.0,True
APP007180,CAN06618,JOB0069,SRC005,Recruiting Agency,2024-09-29,Rejected,Interview,Team fit,,60500.0,True
APP007181,CAN12944,JOB0274,SRC005,Recruiting Agency,2024-09-08,Rejected,Interview,Interview evaluation,,66500.0,True
APP007182,CAN05303,JOB0387,SRC001,Career Page,2024-07-24,Rejected,Application,Minimum requirements not met,,74000.0,True
APP007183,CAN13727,JOB0285,SRC003,Indeed,2024-10-11,Rejected,Application,Minimum requirements not met,,62000.0,True
APP007184,CAN14423,JOB0397,SRC001,Career Page,2025-03-19,Rejected,Screening,Experience mismatch,,67500.0,True
APP007185,CAN04710,JOB0060,SRC002,LINKEDIN,2024-11-28,Rejected,Screening,Location,,77000.0,False
APP007186,CAN14401,JOB0102,SRC003,Indeed,2025-05-16,Hired,Hired,Minimum requirements not met,,99500.0,True
APP007187,CAN01993,JOB0039,SRC001,Career Page,2024-03-28,Rejected,Application,Minimum requirements not met,,,True
APP007188,CAN11771,JOB0273,SRC005,Recruiting Agency,2025-08-25,Rejected,Application,Minimum requirements not met,,77500.0,True
APP007189,CAN07805,JOB0283,SRC005,Recruiting Agency,2024-02-28,Rejected,Interview,Team fit,,61500.0,False
APP007190,CAN09877,JOB0241,SRC006,Federal Employment Agency,2024-03-14,Rejected,Screening,Salary expectations,,58500.0,True
APP007191,CAN10070,JOB0149,SRC003,Indeed,2025-10-02,Rejected,Application,Minimum requirements not met,,87000.0,True
APP007192,CAN09459,JOB0282,SRC003,Indeed,2024-11-14,Rejected,Application,Minimum requirements not met,,81000.0,True
APP007193,CAN13326,JOB0371,SRC002,LinkedIn,2025-02-26,Rejected,Application,Minimum requirements not met,,51500.0,True
APP007194,CAN12276,JOB0394,SRC003,Indeed,2025-08-24,Rejected,Application,Minimum requirements not met,,77000.0,True
APP007195,CAN09543,JOB0015,SRC003,Indeed,2024-10-17,Rejected,Application,Minimum requirements not met,,76000.0,True
APP007196,CAN00123,JOB0076,SRC003,Indeed,2025-02-06,Rejected,Screening,Salary expectations,,73500.0,True
APP007197,CAN00902,JOB0409,SRC001,Career Page,2024-08-01,Rejected,Application,Minimum requirements not met,,88000.0,True
APP007198,CAN01792,JOB0102,SRC001,Career Page,2025-05-28,Rejected,Interview,Position already filled,,113500.0,True
APP007199,CAN02563,JOB0093,SRC002,LinkedIn,2024-01-20,Rejected,Screening,Location,,59000.0,True
APP007200,CAN05435,JOB0124,SRC007,University Event,2025-08-07,Rejected,Application,Minimum requirements not met,,70000.0,True
APP007201,CAN08205,JOB0069,SRC001,Careers Page,2024-11-09,Rejected,Application,Minimum requirements not met,,69500.0,True
APP007202,CAN07134,JOB0137,SRC006,Federal Employment Agency,2025-01-01,Rejected,Application,Minimum requirements not met,,81500.0,True
APP007203,CAN10520,JOB0179,SRC001,Career Page,2024-11-30,Rejected,Screening,Salary expectations,,87000.0,True
APP007204,CAN04958,JOB0085,SRC001,Career Page,2025-11-11,Rejected,Interview,Interview evaluation,,76000.0,True
APP007205,CAN06338,JOB0223,SRC003,Indeed,2025-04-11,Rejected,Screening,Skills mismatch,,75500.0,True
APP007206,CAN14303,JOB0140,SRC003,Indeed,2024-08-05,Rejected,Application,Minimum requirements not met,,76500.0,True
APP007207,CAN07225,JOB0090,SRC001,Career Page,2025-02-26,Rejected,Screening,Skills mismatch,,66500.0,True
APP007208,CAN08420,JOB0135,SRC005,Recruiting Agency,2024-09-21,Rejected,Application,Minimum requirements not met,,90500.0,True
APP007209,CAN12332,JOB0336,SRC002,LinkedIn,2025-04-13,Rejected,Screening,Salary expectations,,62500.0,True
APP007210,CAN10637,JOB0370,SRC001,Career Page,2024-04-09,Rejected,Application,Minimum requirements not met,,91000.0,True
APP007211,CAN03085,JOB0286,SRC002,LinkedIn,2024-04-21,Rejected,Application,Minimum requirements not met,,80000.0,False
APP007212,CAN09143,JOB0154,SRC001,Career Page,2025-10-26,Rejected,Application,Minimum requirements not met,,78000.0,True
APP007213,CAN08456,JOB0105,SRC005,recruitment agency,2025-04-07,Rejected,Application,Minimum requirements not met,,75000.0,True
APP007214,CAN04062,JOB0323,SRC007,University Event,2024-03-19,Rejected,Application,Minimum requirements not met,,60000.0,True
APP007215,CAN00778,JOB0378,SRC006,Federal Employment Agency,2024-06-03,Rejected,Screening,Experience mismatch,,98000.0,True
APP007216,CAN08049,JOB0131,SRC006,Federal Employment Agency,2025-02-18,Rejected,Application,Minimum requirements not met,,82000.0,True
APP007217,CAN10552,JOB0404,SRC006,Federal Employment Agency,2025-02-27,Rejected,Screening,Location,,59000.0,True
APP007218,CAN01686,JOB0178,SRC003,Indeed,2025-01-25,Rejected,Interview,Experience mismatch,,76500.0,True
APP007219,CAN05580,JOB0172,SRC002,LinkedIn,2025-06-02,Rejected,Screening,Salary expectations,,76500.0,True
APP007220,CAN11196,JOB0305,SRC006,Federal Employment Agency,2024-02-19,Rejected,Application,Minimum requirements not met,,104500.0,True
APP007221,CAN14369,JOB0255,SRC003,Indeed,2025-03-23,Rejected,Interview,Experience mismatch,,78000.0,True
APP007222,CAN02955,JOB0218,SRC001,Career Page,2024-11-26,Rejected,Screening,Skills mismatch,,95500.0,True
APP007223,CAN12955,JOB0270,SRC002,LinkedIn,2024-10-29,Rejected,Application,Minimum requirements not met,,53000.0,True
APP007224,CAN08193,JOB0127,SRC001,Career Page,2024-10-13,Rejected,Application,Minimum requirements not met,,87500.0,True
APP007225,CAN06318,JOB0124,SRC003,Indeed,2025-08-11,Rejected,Application,Minimum requirements not met,,75500.0,True
APP007226,CAN00073,JOB0002,SRC006,Federal Employment Agency,2025-05-11,Rejected,Screening,Experience mismatch,,,True
APP007227,CAN10738,JOB0281,SRC002,Linked In,2025-11-28,In process,Screening,,,74500.0,True
APP007228,CAN13525,JOB0374,SRC001,Career Page,2024-04-19,Rejected,Application,Minimum requirements not met,,,True
APP007229,CAN07956,JOB0103,SRC003,Indeed,2025-08-31,Rejected,Application,Minimum requirements not met,,102000.0,True
APP007230,CAN11054,JOB0021,SRC002,linkedin,2024-06-24,Rejected,Application,Minimum requirements not met,,64500.0,True
APP007231,CAN10018,JOB0267,SRC002,LinkedIn,2024-10-22,Rejected,Screening,Experience mismatch,,105500.0,True
APP007232,CAN01847,JOB0198,SRC003,Indeed,2025-01-21,Rejected,Application,Minimum requirements not met,,61500.0,True
APP007233,CAN06561,JOB0214,SRC005,Recruiting Agency,2024-07-28,Rejected,Screening,Salary expectations,,55000.0,True
APP007234,CAN08912,JOB0241,SRC002,LinkedIn,2024-04-12,Rejected,Interview,Position cancelled,,73500.0,True
APP007235,CAN01364,JOB0051,SRC003,Indeed,2024-09-06,Rejected,Application,Minimum requirements not met,,73500.0,True
APP007236,CAN07555,JOB0396,SRC001,Career Page,2025-01-03,Rejected,Application,Minimum requirements not met,,101500.0,True
APP007237,CAN06380,JOB0159,SRC001,Career Page,2025-03-09,Rejected,Application,Minimum requirements not met,,84500.0,False
APP007238,CAN05194,JOB0153,SRC002,LinkedIn,2024-03-31,Rejected,Application,Minimum requirements not met,,66500.0,False
APP007239,CAN10802,JOB0009,SRC006,Federal Employment Agency,2025-11-14,Rejected,Interview,Experience mismatch,,55500.0,True
APP007240,CAN03953,JOB0222,SRC006,Federal Employment Agency,2024-10-09,Rejected,Application,Minimum requirements not met,,69500.0,True
APP007241,CAN07668,JOB0090,SRC006,Federal Employment Agency,2025-02-20,Rejected,Screening,Salary expectations,,73000.0,True
APP007242,CAN12558,JOB0006,SRC001,Company Website,2024-03-24,Rejected,Application,Minimum requirements not met,,107500.0,False
APP007243,CAN12433,JOB0392,SRC006,Federal Employment Agency,2025-04-02,Rejected,Application,Minimum requirements not met,,58000.0,True
APP007244,CAN02127,JOB0093,SRC003,Indeed,2024-02-01,Rejected,Interview,Position cancelled,,51000.0,True
APP007245,CAN01497,JOB0214,SRC003,Indeed,2024-08-13,Offer declined,Offer,,,63000.0,True
APP007246,CAN11536,JOB0008,SRC003,Indeed,2025-08-12,Rejected,Screening,Skills mismatch,,62000.0,True
APP007247,CAN01874,JOB0314,SRC003,Indeed.de,2025-04-16,Rejected,Screening,Skills mismatch,,49000.0,True
APP007248,CAN03373,JOB0301,SRC005,Recruiting Agency,2025-04-20,Rejected,Screening,Skills mismatch,,102500.0,True
APP007249,CAN09062,JOB0032,SRC001,Company Website,2024-08-13,Rejected,Application,Minimum requirements not met,,90000.0,True
APP007250,CAN10693,JOB0348,SRC006,Federal Employment Agency,2024-07-15,Rejected,Application,Minimum requirements not met,,69000.0,True
APP007251,CAN08686,JOB0342,SRC004,Employee Referral,2025-07-01,Rejected,Application,Minimum requirements not met,,83500.0,True
APP007252,CAN14341,JOB0378,SRC002,LinkedIn,2024-05-20,Rejected,Application,Minimum requirements not met,,100500.0,True
APP007253,CAN01476,JOB0092,SRC001,Company Website,2024-02-02,Rejected,Application,Minimum requirements not met,,65000.0,True
APP007254,CAN12718,JOB0161,SRC006,Federal Employment Agency,2025-02-14,Rejected,Application,Minimum requirements not met,,69500.0,True
APP007255,CAN04132,JOB0372,SRC001,Career Page,2025-03-23,Rejected,Application,Minimum requirements not met,,115000.0,True
APP007256,CAN01640,JOB0404,SRC002,LinkedIn,2025-02-04,Rejected,Application,Minimum requirements not met,,71000.0,False
APP007257,CAN13267,JOB0178,SRC004,Employee Referral,2025-03-19,Rejected,Application,Minimum requirements not met,,68000.0,False
APP007258,CAN12004,JOB0137,SRC002,LinkedIn,2024-12-25,Rejected,Interview,Interview evaluation,,83000.0,True
APP007259,CAN08505,JOB0198,SRC001,Career Page,2025-01-08,Rejected,Application,Minimum requirements not met,,53500.0,True
APP007260,CAN12215,JOB0390,SRC002,LinkedIn,2025-06-22,Rejected,Application,Minimum requirements not met,,76500.0,True
APP007261,CAN00364,JOB0075,SRC006,Federal Employment Agency,2024-11-20,Rejected,Application,Minimum requirements not met,,64000.0,True
APP007262,CAN07409,JOB0056,SRC004,Employee Referral,2025-06-22,Rejected,Screening,Skills mismatch,,56000.0,True
APP007263,CAN08036,JOB0016,SRC004,Employee Referral,2024-10-24,Rejected,Screening,Salary expectations,,91500.0,True
APP007264,CAN11383,JOB0344,SRC006,Federal Employment Agency,2024-03-13,Rejected,Screening,Skills mismatch,,83500.0,False
APP007265,CAN06115,JOB0407,SRC002,LinkedIn,2024-08-11,Rejected,Screening,Salary expectations,,-5000.0,True
APP007266,CAN01936,JOB0048,SRC003,Indeed,2025-05-22,Rejected,Application,Minimum requirements not met,,51500.0,True
APP007267,CAN10162,JOB0392,SRC006,Federal Employment Agency,2025-04-07,Rejected,Screening,Experience mismatch,,70500.0,True
APP007268,CAN02547,JOB0261,SRC004,Employee Referral,2024-10-21,Rejected,Application,Minimum requirements not met,,98500.0,True
APP007269,CAN09651,JOB0153,SRC002,LinkedIn,2024-04-20,Rejected,Application,Minimum requirements not met,,68500.0,True
APP007270,CAN04611,JOB0405,SRC003,Indeed,2025-03-22,Rejected,Application,Minimum requirements not met,,77000.0,True
APP007271,CAN05993,JOB0146,SRC001,Career Page,2024-07-07,Rejected,Interview,Technical skills,,59000.0,True
APP007272,CAN04935,JOB0147,SRC004,Mitarbeiterempfehlung,2024-08-23,Withdrawn,Screening,,2024-09-04,83000.0,True
APP007273,CAN12535,JOB0199,SRC001,Career Page,2025-06-12,Rejected,Screening,Experience mismatch,,72500.0,True
APP007274,CAN00016,JOB0204,SRC001,Career Page,2024-02-17,Rejected,Application,Minimum requirements not met,,67000.0,True
APP007275,CAN04568,JOB0223,SRC001,Careers Page,2025-05-09,Rejected,Application,Minimum requirements not met,,85500.0,True
APP007276,CAN05207,JOB0009,SRC002,LinkedIn,2025-11-10,Rejected,Application,Minimum requirements not met,,56000.0,True
APP007277,CAN11061,JOB0214,SRC004,Employee Referral,2024-07-17,Withdrawn,Interview,,2024-08-01,44500.0,True
APP007278,CAN14440,JOB0048,SRC006,Federal Employment Agency,2025-05-18,Rejected,Application,Minimum requirements not met,,49500.0,True
APP007279,CAN10522,JOB0158,SRC006,Federal Employment Agency,2024-09-17,Rejected,Screening,Skills mismatch,,54500.0,True
APP007280,CAN00994,JOB0222,SRC003,Indeed,2024-10-29,Rejected,Application,Minimum requirements not met,,53000.0,True
APP007281,CAN14028,JOB0236,SRC002,LinkedIn,2025-05-03,Rejected,Screening,Salary expectations,,104500.0,True
APP007282,CAN06511,JOB0222,SRC002,LinkedIn,2024-11-19,Rejected,Application,Minimum requirements not met,,65000.0,True
APP007283,CAN05959,JOB0170,SRC002,LinkedIn,2024-06-17,Rejected,Application,Minimum requirements not met,,78500.0,False
APP007284,CAN08084,JOB0038,SRC002,LinkedIn,2025-11-01,Rejected,Interview,Experience mismatch,,95000.0,True
APP007285,CAN10415,JOB0013,SRC003,Indeed,2025-05-23,Rejected,Application,Minimum requirements not met,,79000.0,True
APP007286,CAN09320,JOB0299,SRC001,Career Page,2025-09-20,Rejected,Screening,Location,,77500.0,True
APP007287,CAN03256,JOB0243,SRC002,LinkedIn,2024-02-24,Rejected,Screening,Skills mismatch,,59500.0,True
APP007288,CAN03163,JOB0391,SRC006,Federal Employment Agency,2025-09-02,Rejected,Application,Minimum requirements not met,,90500.0,True
APP007289,CAN09145,JOB0301,SRC003,Indeed,2025-04-30,Rejected,Interview,Technical skills,,94500.0,False
APP007290,CAN02325,JOB0242,SRC004,Employee Referral,2024-09-04,Rejected,Interview,Interview evaluation,,58000.0,True
APP007291,CAN01481,JOB0385,SRC001,Career Page,2025-01-10,Rejected,Application,Minimum requirements not met,,67500.0,True
APP007292,CAN11931,JOB0289,SRC001,Career Page,2025-08-30,Rejected,Application,Minimum requirements not met,,74500.0,True
APP007293,CAN02959,JOB0088,SRC002,LinkedIn,2024-11-28,Rejected,Application,Minimum requirements not met,,91500.0,True
APP007294,CAN12634,JOB0090,SRC002,LinkedIn,2025-01-09,Rejected,Application,Minimum requirements not met,,60500.0,True
APP007295,CAN01974,JOB0311,SRC006,Federal Employment Agency,2025-11-04,Rejected,Application,Minimum requirements not met,,76000.0,True
APP007296,CAN00637,JOB0184,SRC001,career page,2024-04-19,Rejected,Application,Minimum requirements not met,,115500.0,True
APP007297,CAN05380,JOB0012,SRC002,LinkedIn,2025-09-18,Rejected,Application,Minimum requirements not met,,59500.0,True
APP007298,CAN07489,JOB0034,SRC002,LinkedIn,2025-08-04,Rejected,Interview,Technical skills,,79500.0,True
APP007299,CAN05273,JOB0206,SRC003,Indeed,2024-07-14,Rejected,Application,Minimum requirements not met,,95500.0,True
APP007300,CAN00657,JOB0091,SRC007,University Event,2025-01-30,Rejected,Screening,Skills mismatch,,63000.0,True
APP007301,CAN10495,JOB0167,SRC005,Recruiting Agency,2025-05-21,Rejected,Interview,Interview evaluation,,100500.0,True
APP007302,CAN11518,JOB0295,SRC001,Career Page,2025-08-09,Rejected,Screening,Salary expectations,,81500.0,True
APP007303,CAN09360,JOB0067,SRC002,LinkedIn,2025-09-18,Rejected,Application,Minimum requirements not met,,90500.0,True
APP007304,CAN00850,JOB0402,SRC002,LinkedIn,2025-04-26,Withdrawn,Interview,,2025-05-06,79000.0,True
APP007305,CAN11559,JOB0392,SRC003,Indeed,2025-05-24,Rejected,Interview,Interview evaluation,,59500.0,True
APP007306,CAN06454,JOB0087,SRC003,Indeed,2025-11-08,Rejected,Screening,Experience mismatch,,94000.0,True
APP007307,CAN06599,JOB0273,SRC003,Indeed,2025-10-05,Rejected,Application,Minimum requirements not met,,77000.0,True
APP007308,CAN11276,JOB0194,SRC003,Indeed,2024-08-29,Rejected,Screening,Skills mismatch,,118500.0,True
APP007309,CAN00169,JOB0373,SRC003,Indeed,2025-03-13,Rejected,Interview,Position cancelled,,67000.0,True
APP007310,CAN02683,JOB0070,SRC002,LinkedIn,2024-03-12,Rejected,Screening,Location,,87500.0,True
APP007311,CAN02055,JOB0366,SRC006,Federal Employment Agency,2024-07-21,Rejected,Application,Minimum requirements not met,,61000.0,True
APP007312,CAN04726,JOB0188,SRC001,Career Page,2024-12-25,Rejected,Application,Minimum requirements not met,,94000.0,False
APP007313,CAN07039,JOB0395,SRC003,Indeed,2024-05-03,Rejected,Screening,Location,,59500.0,True
APP007314,CAN09651,JOB0180,SRC001,Career Page,2025-03-07,Rejected,Application,Minimum requirements not met,,78000.0,True
APP007315,CAN02391,JOB0184,SRC001,Career Page,2024-03-16,Rejected,Application,Minimum requirements not met,,122000.0,True
APP007316,CAN13724,JOB0288,SRC002,LinkedIn,2024-06-09,Rejected,Application,Minimum requirements not met,,63000.0,True
APP007317,CAN12838,JOB0006,SRC002,LinkedIn,2024-03-06,Rejected,Screening,Skills mismatch,,92500.0,True
APP007318,CAN14441,JOB0253,SRC003,Indeed,2025-05-15,Rejected,Screening,Salary expectations,,61500.0,True
APP007319,CAN14790,JOB0263,SRC002,LinkedIn,2024-01-31,Rejected,Application,Minimum requirements not met,,81000.0,True
APP007320,CAN04517,JOB0350,SRC005,Recruiting Agency,2024-08-29,Withdrawn,Screening,,2024-09-06,59000.0,True
APP007321,CAN03942,JOB0096,SRC001,Career Page,2025-04-01,Rejected,Screening,Skills mismatch,,57000.0,True
APP007322,CAN12939,JOB0415,SRC003,Indeed,2024-02-06,Rejected,Application,Minimum requirements not met,,70000.0,True
APP007323,CAN00416,JOB0169,SRC003,indeed,2024-07-24,Rejected,Application,Minimum requirements not met,,96500.0,True
APP007324,CAN06920,JOB0170,SRC001,Career Page,2024-04-29,Rejected,Application,Minimum requirements not met,,90000.0,True
APP007325,CAN14126,JOB0406,SRC005,Recruiting Agency,2025-02-03,Rejected,Screening,Skills mismatch,,89000.0,True
APP007326,CAN02992,JOB0057,SRC006,Federal Employment Agency,2024-05-26,Rejected,Application,Minimum requirements not met,,98500.0,True
APP007327,CAN00299,JOB0096,SRC003,Indeed,2025-04-25,Rejected,Application,Minimum requirements not met,,59000.0,True
APP007328,CAN11099,JOB0367,SRC005,Recruiting Agency,2024-08-14,Rejected,Application,Minimum requirements not met,,82000.0,True
APP007329,CAN14307,JOB0164,SRC001,Career Page,2025-08-08,Rejected,Application,Minimum requirements not met,,103500.0,True
APP007330,CAN03866,JOB0243,SRC002,LinkedIn,2024-01-29,Rejected,Screening,Skills mismatch,,50000.0,True
APP007331,CAN09829,JOB0092,SRC002,LinkedIn,2024-03-18,Rejected,Screening,Location,,70000.0,True
APP007332,CAN05421,JOB0060,SRC003,Indeed,2024-12-28,Rejected,Interview,Technical skills,,79500.0,True
APP007333,CAN09437,JOB0041,SRC004,Employee Referral,2024-08-04,Rejected,Screening,Skills mismatch,,81000.0,True
APP007334,CAN13897,JOB0081,SRC003,Indeed,2024-09-14,Rejected,Application,Minimum requirements not met,,78500.0,True
APP007335,CAN01935,JOB0397,SRC002,LinkedIn,2025-04-05,Rejected,Interview,Interview evaluation,,67000.0,True
APP007336,CAN02220,JOB0357,SRC002,LinkedIn,2024-04-17,Rejected,Application,Minimum requirements not met,,60000.0,True
APP007337,CAN05162,JOB0009,SRC007,university fair,2025-11-04,Rejected,Application,Minimum requirements not met,,55000.0,True
APP007338,CAN08968,JOB0243,SRC005,Recruiting Agency,2024-01-28,Rejected,Application,Minimum requirements not met,,57000.0,True
APP007339,CAN13943,JOB0041,SRC002,linkedin,2024-09-22,Rejected,Application,Minimum requirements not met,,72500.0,False
